Name mit Ort,Name ohne Ort,Ort,GKZ,Globale ID,MVTT X,MVTT Y,WGS84 X,WGS84 Y
9033,Landsberg. Schule,Schule,Landsberg a.Lech,9181130,de:09181:510,4415840,835420,48.05375226,10.86960738
9034,Landsberg/Lech. Bahnhof,Bahnhof,Landsberg a.Lech,9181130,de:09181:511,4415960,836088,48.04776159,10.87134797
9035,Bichl b. Kirchdorf,Bichl b. Kirchdorf,Kirchdorf (b Haag),9183123,,,,,
9036,Niesberg,Niesberg,Niesberg (Kr Mue),9183126,,,,,
9037,Wasserburg. Rosenh./Gimplberg,Rosenheimer Str./Gimplberg,Wasserburg a.Inn,9187182,de:09187:42034,4517272,835557,48.05784279,12.23026186
9038,Wasserburg. Innhoehe,Innhoehe,Wasserburg a.Inn,9187182,de:09187:42030,4515972,835278,48.06038568,12.21283253
9039,Gabersee. Wohnheim ISK,Wohnheim ISK,Gabersee,9187182,de:09187:42050,4514880,835127,48.06176997,12.19818767
9040,Wasserburg. Landschaftsweg,Landschaftsweg,Wasserburg a.Inn,9187182,de:09187:42040,4515678,835154,48.06150812,12.2088928
9041,Staudham B 304,Staudham B 304,Staudham/Wasserburg,9187182,de:09187:42056,4513063,835167,48.06144983,12.1738092
9043,Reitmehring. Firma Meggle,Firma Meggle,Reitmehring,9187182,de:09187:42053,4514001,835802,48.0557192,12.18637284
9044,Reitmehring. Abzw. Ahornstrasse,Abzw. Ahornstrasse,Reitmehring,9187182,de:09187:42052,4513893,836099,48.0530505,12.18491446
9046,Staudham. Gewerbegebiet,Gewerbegebiet,Staudham/Wasserburg,9187182,de:09187:42054,4513067,835226,48.06091913,12.17386107
9047,Ramsau Felling,Ramsau Felling,Felling (Oberbayern),9187124,de:09187:41566,4510398,833764,48.07411634,12.13808907
9048,Brandstaett. Abzw.,Brandstaett. Abzw.,Brandstaett (Edling),9187124,de:09187:41369,4509712,833452,48.07693304,12.12889037
9049,Breitmoos,Breitmoos,Breitmoos,9187124,de:09187:43689,4508880,833314,48.07818618,12.11772762
9053,Edling. Staudhamer Strasse,Staudhamer Strasse,Edling,9187124,de:09187:41429,4512672,835543,48.05807614,12.16855241
9054,Edling. Roemer-/Pfaffingerstr.,Roemer-/Pfaffingerstrasse,Edling,9187124,de:09187:41431,4511959,835599,48.05758619,12.15898577
9055,Hochhaus (Edling),Hochhaus,Hochhaus (Edling),9187124,de:09187:41430,4511830,834980,48.06315552,12.15727224
9058,Pfaffing. Abzw. Eichenweg,Abzw. Eichenweg,Pfaffing (Wasserburg,9187159,de:09187:41798,4508348,836188,48.05234612,12.11053223
9059,Oed/Ried (Pfaffing),Oed/Ried (Pfaffing),Ried (Pfaffing),9187159,de:09187:41813,4508322,834846,48.06441569,12.11020938
9060,Unterschleissheim. Campus,Campus,Unterschleissheim,9184149,,4467303,811484,48.27372409,11.55806634
9061,Feldkirchen. Schule,Schule,Feldkirchen (Kr RO),9187130,de:09187:42135,4488074,852390,47.90657353,11.83903227
9071,Bruckmuehl. Gymnasium,Gymnasium,Bruckmuehl (Mangfall),9187122,de:09187:41224,4493719,854744,47.88548289,11.91457492
9072,Bruckmuehl. Vagener/Sonnenstr.,Vagener Str./Sonnenstr.,Bruckmuehl (Mangfall),9187122,de:09187:47071,4493298,855573,47.87802278,11.90895884
9073,Unterreit. Abzw.,Abzw.,Unterreit/Kr Rosenhm,9187130,de:09187:41694,4487117,851681,47.91293146,11.82621011
9074,Bruckmuehl. Kirchdorferstrasse,Kirchdorferstrasse,Bruckmuehl (Mangfall),9187122,,,,,
9075,Hoegling. Ort,Ort,Hoegling (Oberbay),9187122,de:09187:79015,4496405,854614,47.88667299,11.95048747
9076,Hoegling. Abzw.,Abzw.,Hoegling (Oberbay),9187122,de:09187:41264,4496383,855021,47.8830124,11.95019677
9077,Heufeldmuele. Abzw.Noderwiechs,Abzw. Noderwiechs,Heufeldmuehle,9187122,,,,,
9078,Bruckmuehl. Abzw. Sonnenwiechs,Abzw. Sonnenwiechs,Bruckmuehl (Mangfall),9187122,de:09187:41228,4494604,854972,47.88344045,11.92641085
9079,Bad Aibling. Sonnenstrasse,Sonnenstrasse,Bad Aibling,9187117,de:09187:47072,4499692,857177,47.86363225,11.99444012
9081,Heufeldmuehle. Fabriksiedlung,Fabriksiedlung,Heufeldmuehle,9187122,de:09187:46996,4495336,855732,47.87661099,11.93620611
9082,Heufeldmuehle. Roemervilla,Roemervilla,Heufeldmuehle,9187122,,,,,
9083,Heufeldmuehle. Fasanenstrasse,Fasanenstrasse,Heufeldmuehle,9187122,de:09187:46998,4496135,855989,47.87430497,11.9468898
9084,Heufeldmuehle. Grosser Stern,Grosser Stern,Heufeldmuehle,9187122,de:09187:47001,4496409,856321,47.87132066,11.95055538
9085,Abzw. Noder- und Sonnenwiechs,Abzw. Noder- und Sonnenwiechs,Heufeldmuehle,9187122,de:09187:41291,4494671,854469,47.88796487,11.92730037
9086,Waldheim. J.-Voelkl/Heimatweg,J.-Voelkl/Heimatweg,Waldheim (Bruckmuehl),9187122,,,,,
9087,Unterheufeld. Marktfeld,Marktfeld,Unterheufeld,9187117,de:09187:47006,4498608,856620,47.86864025,11.97995051
9088,Heufeld. Sued Chemie,Sued Chemie,Heufeld (Mangfall),9187122,de:09187:47007,4497630,856336,47.87119153,11.96687662
9089,Esbaum bei Haag,Esbaum bei Haag,Esbaum (Kr Mue),9183123,de:09183:80609,4512157,823067,48.17028726,12.16199723
9094,Lengmoos,Lengmoos,Lengmoos (Obb),9183118,de:09183:7585,4516462,826177,48.14222175,12.21975585
9095,Pennstaett,Pennstaett,Penstaett,9183118,de:09183:6293,4516978,825959,48.14416879,12.22669807
9096,Aicha,Aicha,Aicha (Kr Muehldorf),9183119,de:09183:80611,4514787,825717,48.14639962,12.19726454
9097,Haag. Wasserburger Hof,Wasserburger Hof,Haag (Obb.),9183119,de:09183:80617,4513939,824188,48.16016941,12.18591875
9098,Haag. Realschule,Realschule,Haag (Obb.),9183119,de:09183:8591,4513309,824304,48.15913962,12.17744677
9103,Waldheim. Gh. Waldschloessl,Gasthaus Waldschloessl,Waldheim (Bruckmuehl),9187122,de:09187:46999,4496984,856343,47.8711258,11.95824158
9108,Hoehenried. LVA Buchheimmuseum,LVA Buchheimmuseum,Hoehenried (Kr WM),9190115,,,,,
9110,Bernried. Abzw. Bahnhof,Abzw. Bahnhof,Bernried(Starnb.See),9190115,,,,,
9112,Bernried. Buchheimmuseum,Buchheimmuseum,Bernried(Starnb.See),9190115,,,,,
9114,Bernried. Buchenstrasse,Buchenstrasse,Bernried(Starnb.See),9190115,,,,,
9201,Feldkirchen. Rathaus,Rathaus,Feldkirchen (b Mchn),9184118,de:09184:9201,4480101,825576,48.14752506,11.73113705
9211,Dachau. J.-F.-Kennedy-Platz,J.-F.-Kennedy-Platz,Dachau,9174115,de:09174:9211,,,,
9212,Dachau. J.-F.-Kennedy-Platz,J.-F.-Kennedy-Platz,Dachau,9174115,de:09174:9212,,,,
9213,Dachau. Robert-Bosch-Strasse,Robert-Bosch-Strasse,Dachau,9174115,de:09184:9213,,,,
9214,Dachau. J.-F.-Kennedy-Platz,J.-F.-Kennedy-Platz,Dachau,9174115,,,,,
9216,Oberschleissheim. Bruckmannring,Bruckmannring,Oberschleissheim,9184135,de:09184:9216,4466901,812640,48.26330741,11.55274149
9217,Oberschleissh.. Mittenheim,Mittenheim,Oberschleissheim,9184135,de:09184:9217,4467234,812670,48.26305495,11.55722883
9220,Neuherberg. FC Bayern Campus,FC Bayern Campus,Neuherberg (Oberbay),9184135,de:09184:9220,4469471,818142,48.21395733,11.58775284
9249,Martinsried. Lena-Christ-Str.,Lena-Christ-Strasse,Martinsried,9184138,,4459307,829335,48.11272873,11.45206364
9250,Martinsried,Martinsried,Martinsried,9184138,de:09184:9250,4459497,829773,48.10880192,11.45465677
9251,Furth. Auf der Wies,Auf der Wies,Furth (b Muenchen),9184134,de:09184:9251,4470315,838483,48.03106748,11.60052806
9252,Oberhaching. Hahilingastrasse,Hahilingastrasse,Oberhaching,9184134,de:09184:9252,4470044,838799,48.02821292,11.59691663
9256,Oberhaching. Vogelanger,Vogelanger,Oberhaching,9184134,de:09184:9256,4468491,839188,48.02463971,11.57612388
9257,Oberhaching. aeusserer Stockweg,aeusserer Stockweg,Oberhaching,9184134,de:09184:9257,4468399,838858,48.02760294,11.57486614
9258,Oberhaching. Linienstrasse,Linienstrasse,Oberhaching,9184134,de:09184:9258,4468529,838656,48.02942601,11.57659419
9260,Oberhaching. Kirchplatz,Kirchplatz,Oberhaching,9184134,de:09184:9260,4469993,838995,48.02644784,11.59624661
9261,Oberhaching. Hohenwaldstrasse,Hohenwaldstrasse,Oberhaching,9184134,de:09184:9261,4468253,838367,48.03201139,11.57287228
9262,Deisenhofen. Hubertusstrasse,Hubertusstrasse,Deisenhofen (Kr DLG),9773139,,,,,
9265,Deisenhofen. Hofmarkstrasse,Hofmarkstrasse,Deisenhofen (b Mchn),9184134,de:09184:9265,4468768,839494,48.02190138,11.57985975
9268,Deisenhofen. Ludwig-Thoma-Str.,Ludwig-Thoma-Strasse,Deisenhofen (b Mchn),9184134,de:09184:9268,4469317,839797,48.01920305,11.58724113
9269,Oberhaching. Schmidweg,Schmidweg,Oberhaching,9184134,de:09184:9269,4469016,838447,48.03132945,11.58310852
9292,Ismaning. Carl-Zeiss-Ring,Carl-Zeiss-Ring,Ismaning,9184130,de:09184:9292,4476301,815731,48.23593195,11.67952055
9293,Ismaning. Robert-Buerkle-Str.,Robert-Buerkle-Strasse,Ismaning,9184130,de:09184:9293,4476824,816345,48.23042957,11.68659459
9301,Sauerlach. Rudolf-Diesel-Ring,Rudolf-Diesel-Ring,Sauerlach,9184141,de:09184:9301,4474776,845253,47.97037413,11.66074008
9302,Sauerlach. Robert-Bosch-Str.,Robert-Bosch-Strasse,Sauerlach,9184141,de:09184:9302,4475083,845247,47.97044014,11.66485119
9303,Sauerlach. Ludwig-Boelkow-Str.,Ludwig-Boelkow-Strasse,Sauerlach,9184141,de:09184:9303,4474959,845059,47.97212606,11.66317956
9304,Sauerlach. Muehlweg,Muehlweg,Sauerlach,9184141,de:09184:9304,4474811,845444,47.96865776,11.66122003
9311,Bad Toelz. Im Farchet,Im Farchet,Bad Toelz,9173112,de:09173:9311,4466308,867080,47.77368273,11.54903877
9312,Bad Toelz. Im Farchet (RVO),Im Farchet (RVO),Bad Toelz,9173112,de:09173:9312,4466238,866904,47.77526195,11.54809116
9313,Bad Toelz. Jahnschule,Jahnschule,Bad Toelz,9173112,de:09173:9313,4467383,867948,47.7659316,11.56344624
9314,Bad Toelz. Jahnstrasse/AOK,Jahnstrasse/AOK,Bad Toelz,9173112,de:09173:9314,4467402,868002,47.7654469,11.56370375
9315,Bad Toelz. Eisenbergerstrasse,Eisenbergerstrasse,Bad Toelz,9173112,de:09173:9315,4467792,868301,47.76277742,11.56892834
9316,Bad Toelz. Gruenerbrauerei,Gruenerbrauerei,Bad Toelz,9173112,de:09173:9316,4467681,868442,47.76150374,11.56745823
9317,Bad Toelz. Maierbraeugasteig,Maierbraeugasteig,Bad Toelz,9173112,de:09173:9317,4467145,868405,47.76180938,11.56030599
9318,Bad Toelz. Maxlweiher,Maxlweiher,Bad Toelz,9173112,de:09173:9318,4468420,868642,47.75974167,11.57732995
9319,Bad Toelz. Eisstadion,Eisstadion,Bad Toelz,9173112,de:09173:9319,4468547,868873,47.75767034,11.57904062
9320,Bad Toelz. A.Schaeffenacker-Str.,Alb.-Schaeffenacker-Str.,Bad Toelz,9173112,de:09173:9320,4468997,868799,47.7583577,11.58503723
9321,Bad Toelz. G.Patton-Str./Schule,General-Patton-Str./Schule,Bad Toelz,9173112,de:09173:9321,4469187,868497,47.76108292,11.58754997
9322,Bad Toelz. G.Patton-Str./B13,General-Patton-Str./B13,Bad Toelz,9173112,de:09173:9322,4468976,868482,47.7612077,11.58473449
9323,Bad Toelz. Am Lettenholz,Am Lettenholz,Bad Toelz,9173112,de:09173:9323,4468643,868498,47.76104767,11.58029394
9324,Bad Toelz. Kaufland,Kaufland,Bad Toelz,9173112,de:09173:9324,4467212,869311,47.75366451,11.56126809
9325,Bad Toelz. Moraltpark,Moraltpark,Bad Toelz,9173112,de:09173:9325,4467267,869521,47.75177863,11.56201742
9326,Bad Toelz. Karwendelsiedl./TueV,Karwendelsiedlung / TueV,Bad Toelz,9173112,de:09173:9326,4467616,869909,47.74830671,11.56670062
9327,Bad Toelz. Kardinal-Wendl-Platz,Kardinal-Wendl-Platz,Bad Toelz,9173112,de:09173:9327,4467884,869938,47.74805931,11.57027658
9328,Bad Toelz. Oberes Griesfeld,Oberes Griesfeld,Bad Toelz,9173112,de:09173:9328,4468081,869898,47.74842885,11.57290065
9329,Bad Toelz. Enzianstrasse,Enzianstrasse,Bad Toelz,9173112,de:09173:9329,4467833,869669,47.75047608,11.56957657
9330,Bad Toelz. Sonnleitenstrasse,Sonnleitenstrasse,Bad Toelz,9173112,de:09173:9330,4467680,869419,47.75271685,11.56751761
9331,Bad Toelz. Kyreinstrasse,Kyreinstrasse,Bad Toelz,9173112,de:09173:9331,4466236,868416,47.76166343,11.5481821
9332,Bad Toelz. Chr.-Pabst-Weg,Chr.-Pabst-Weg,Bad Toelz,9173112,de:09173:9332,4465907,868203,47.76356174,11.54377701
9333,Bad Toelz. Ludwigstr./Tankst.,Ludwigstr. / Tankstelle,Bad Toelz,9173112,de:09173:9333,4465729,868707,47.75901949,11.54144245
9334,Bad Toelz. Kurhaus,Kurhaus,Bad Toelz,9173112,de:09173:9334,4465960,868707,47.75903174,11.54452349
9335,Bad Toelz. Buchener Strasse,Buchener Strasse,Bad Toelz,9173112,de:09173:9335,4466141,868505,47.760858,11.54692188
9336,Bad Toelz. Kurviertel/Alpamare,Kurviertel/Alpamare,Bad Toelz,9173112,de:09173:9336,4466350,868671,47.75937601,11.54972246
9337,Bad Toelz. Arzbacher Str./Parkp,Arzbacher Str./Parkplatz,Bad Toelz,9173112,de:09173:9337,4466600,869033,47.75613331,11.55308478
9338,Bad Toelz. Kolpingstrasse,Kolpingstrasse,Bad Toelz,9173112,de:09173:9338,4467945,868811,47.75819826,11.57100684
9339,Bad Toelz. Gaissacher Str./Wina.,Gaissacher Str. / Am Winacker,Bad Toelz,9173112,de:09173:9339,4468157,869125,47.75538476,11.57385745
9340,Bad Toelz. Lenggrieser Strasse,Lenggrieser Strasse,Bad Toelz,9173112,de:09173:9340,4467592,870138,47.74624595,11.56639766
9341,Bad Toelz. Manfredhof,Manfredhof,Bad Toelz,9173112,de:09173:9341,4466859,869452,47.75237833,11.55657107
9342,Bad Toelz. Arzbacherstr./Morlok,Arzbacher Str./Morlok,Bad Toelz,9173112,de:09173:9342,4466920,869695,47.750196,11.55740308
9343,Bad Toelz. Forsthaus,Forsthaus,Bad Toelz,9173112,de:09173:9343,4466206,869466,47.75221849,11.54786365
9344,Bad Toelz. Ev. Kirche,Ev. Kirche,Bad Toelz,9173112,de:09173:9344,4466236,868906,47.75725653,11.5482202
9345,Bad Toelz. Gewerbering,Gewerbering,Bad Toelz,9173112,de:09173:9345,4469207,868740,47.75889841,11.58783397
9349,Steinsaege. Ruh am Bach,Ruh am Bach,Steinsaege,9173145,de:09173:9349,4465173,869556,47.75135404,11.5340947
9350,Oberfischbach. Bachstrasse,Bachstrasse,Oberfischbach (ToeL),9173145,de:09173:9350,4465635,868184,47.76371816,11.5401473
9351,Oberfischbach. Kindergarten,Kindergarten,Oberfischbach (ToeL),9173145,de:09173:9351,4465461,868303,47.76263861,11.53783577
9355,Wackersberg. Blombergbahn,Blombergbahn,Wackersberg (Kr ToeL),9173145,de:09173:9355,4463824,869895,47.74823085,11.51613289
9356,Vorderstallau. Cafe Nirwana,Cafe Nirwana,Stallau,9173145,de:09173:9356,4463287,869885,47.74829041,11.50897114
9357,Hinterstallau. Gh. Wiesweber,Gh. Wiesweber,Wiesweber,9173111,de:09173:9357,4461930,869827,47.74873329,11.49087048
9358,Hinterstallau,Hinterstallau,Hinterstallau,9173111,de:09173:9358,4461302,869930,47.74776954,11.48250521
9359,Ostfeld,Ostfeld,Ostfeld (Obb),9173111,de:09173:9359,4460379,870109,47.7461036,11.4702135
9360,Untersteinbach,Untersteinbach,Untersteinbach/B Hei,9173111,de:09173:9360,4457318,871957,47.72928808,11.42957853
9361,Ellbach Siedlung,Ellbach Siedlung,Ellbach,9173112,de:09173:9361,4468777,866515,47.77888868,11.58193859
9362,Ellbach,Ellbach,Ellbach,9173112,de:09173:9362,4468992,866167,47.78202888,11.58478245
9363,Ellbach. Birkenstrasse,Birkenstrasse,Ellbach,9173112,de:09173:9363,4468988,865999,47.78353963,11.58471706
9364,Rain (Bad Toelz),Rain (Bad Toelz),Rain (Bad Toelz),9173112,de:09173:9364,4468869,864645,47.79571131,11.58303186
9365,Abrain / Hintersberg,Abrain / Hintersberg,Abrain (Kr ToeL),9173112,de:09173:9365,4468767,864031,47.80122846,11.58162617
9366,Kirchbichl (Kr ToeL). Jaegerwirt,Jaegerwirt,Kirchbichl (Kr ToeL),9173112,de:09173:9366,4468270,864234,47.79937842,11.57500674
9367,Schnaitt (Kr ToeL),Schnaitt,Schnaitt (Kr ToeL),9173112,de:09173:9367,4468109,863537,47.80563902,11.57280636
9368,Au (Dietramszell),Au (Dietramszell),Au (Dietramszell),9173118,de:09173:9368,4468849,861529,47.82373451,11.58254072
9369,Helfertsried,Helfertsried,Helfertsried,9173118,de:09173:9369,4468894,860890,47.8294836,11.58309572
9370,Obermuehltal,Obermuehltal,Obermuehlthal,9173118,de:09173:9370,4469092,859435,47.84257885,11.58563619
9371,Obermuehlthal. Maureranger,Maureranger,Obermuehlthal,9173118,de:09173:9371,4469297,859204,47.8446662,11.58835843
9372,Erlach (Dietramszell),Erlach,Erlach/Dietramszell,9173118,de:09173:9372,4473315,852668,47.90362799,11.64163421
9373,Habichau,Habichau,Habichau,9173118,de:09173:9373,4468771,861865,47.82070887,11.58152333
9374,Burgern,Burgern,Burger,9173145,de:09173:9374,4466326,870528,47.74267347,11.54954629
9375,Wackersberg (Kr ToeL). Neuwirt,Neuwirt,Wackersberg (Kr ToeL),9173145,de:09173:9375,4466137,871158,47.73699753,11.54707531
9376,Wackersberg (Kr ToeL). Altwirt,Altwirt,Wackersberg (Kr ToeL),9173145,de:09173:9376,4466094,871492,47.73399137,11.54652807
9377,Hoefen (Wackersberg). Schule,Schule,Hoefen (Wackersberg),9173145,de:09173:9377,4466024,872308,47.72664882,11.54565862
9378,Steinbach (Wackersberg). MAN,MAN,Steinbach/Wackersbg.,9173145,de:09173:9378,4466181,873125,47.71930919,11.54781487
9379,Steinbach (Wackersberg) Bruecke,Bruecke,Steinbach/Wackersbg.,9173145,de:09173:9379,4466735,873312,47.71765618,11.55521271
9380,Steinbach (Wackersberg). Gwg.,Gewerbegebiet,Steinbach/Wackersbg.,9173145,de:09173:9380,4466887,873096,47.71960665,11.55722202
9381,Wackersberg (Kr ToeL) Haus Wolf,Haus Wolf,Wackersberg (Kr ToeL),9173145,de:09173:9381,4466685,872703,47.72313079,11.55449972
9382,Wackersberg(Kr ToeL) Haus Busch,Haus Busch,Wackersberg (Kr ToeL),9173145,de:09173:9382,4466768,872219,47.72748804,11.55556903
9383,Bibermuehle,Bibermuehle,Bibermuehle,9173145,de:09173:9383,4466677,871949,47.72991165,11.55433533
9384,Knapp (Obb). Knapphof,Knapphof,Knapp (Obb),9173145,de:09173:9384,4466951,871014,47.73833489,11.55791679
9385,Bocksleiten,Bocksleiten,Bocksleiten,9173145,de:09173:9385,4467112,870498,47.74298388,11.56002429
9386,Arzbach (Kr ToeL). Kramerwirt,Kramerwirt,Arzbach (Kr ToeL),9173145,de:09173:9386,4466784,873793,47.71333271,11.55590246
9387,Arzbach (Kr ToeL). Kirche,Kirche,Arzbach (Kr ToeL),9173145,de:09173:9387,4466797,874105,47.71052732,11.55609949
9388,Bad Toelz. Hoeckhstrasse,Hoeckhstrasse,Bad Toelz,9173112,de:09173:9388,4465802,868376,47.76200027,11.54239004
9389,Arzbach (Kr ToeL). Kindergarten,Kindergarten,Arzbach (Kr ToeL),9173145,de:09173:9389,4466975,873906,47.71232622,11.55845633
9390,Unterzeismering. Gh.Bauerng.,Gh. Bauerngirgl,Unterzeismering,9188141,de:09188:9390,4445176,853841,47.89129001,11.26543757
9391,Unterzeismering Groeschlstrasse,Unterzeismering Groeschlstrasse,Unterzeismering,9188141,de:09188:9391,4445461,853263,47.89651227,11.26917525
9392,Tutzing. Fischerbuchet,Fischerbuchet,Tutzing,9188141,de:09188:9392,4445080,852770,47.9009133,11.26401758
9393,Kampberg Abzw,Kampberg Abzw,Kampberg,9188141,de:09188:9393,4443652,853738,47.89208423,11.24504666
9394,Kampberg,Kampberg,Kampberg,9188141,de:09188:9394,4443261,854654,47.88381221,11.23993895
9395,Diemendorf Abzw.,Diemendorf Abzw.,Diemendorf (Tutzing),9188141,de:09188:9395,4441575,854809,47.88226701,11.21741975
9396,Wartaweil Schullandheim,Wartaweil Schullandheim,Wartaweil,9188124,de:09188:9396,4436942,844458,47.97491203,11.15396797
9397,Wartaweil oekostation,Wartaweil oekostation,Wartaweil,9188124,de:09188:9397,4436754,846063,47.96046028,11.15168644
9400,Garmisch-Partenkir.,Garmisch-Partenkir.,Garmisch-Partenkir.,9180117,de:09180:42837,4432073,898159,47.49148754,11.09714287
9401,Freising. Prechtlstrasse,Prechtlstrasse,Freising,9178124,de:09178:9401,4480969,796375,48.41015765,11.7414833
9402,Freising. Jagdstrasse,Jagdstrasse,Freising,9178124,de:09178:9402,4483147,798215,48.39367294,11.77097685
9404,Freising. Murstrasse,Murstrasse,Freising,9178124,de:09178:9404,4482379,797723,48.39807638,11.7605857
9405,Freising. Rabenweg,Rabenweg,Freising,9178124,de:09178:9405,4481963,798347,48.39245303,11.75499476
9406,Bergen. Inkofener Str. 12,Inkofener Str. 12,Bergen (Kr Freising),9178155,de:09178:9406,4489932,788181,48.4840527,11.86235401
9407,Zolling. Weinmoos/Gewerbeg.,Weinmoos/Gewerbegebiet,Zolling,9178157,de:09178:9407,4482652,791736,48.45192406,11.76402394
9408,Freising. Biernerstrasse,Biernerstrasse,Freising,9178124,de:09178:9408,4480338,797032,48.40422994,11.73299091
9410,Klais,Klais,Klais,9180122,de:09180:42871,4442714,899223,47.48294243,11.23847756
9411,Freising. Wettersteinring,Wettersteinring,Freising,9178124,de:09178:9411,4480462,796371,48.41017807,11.7346348
9413,Freising. Forstzentrum,Forstzentrum,Freising,9178124,de:09178:9413,4479120,797595,48.39912771,11.71656874
9414,Freising. Liesel-Beckmann-Str.,Liesel-Beckmann-Strasse,Freising,9178124,de:09178:9414,4479632,797044,48.40409955,11.72345629
9415,Moosburg. Vitztumstrasse,Vitztumstrasse,Moosburg an der Isar,9178143,,,,,
9416,Moosburg. Schlesierstrasse,Schlesierstrasse,Moosburg an der Isar,9178143,,,,,
9417,Moosburg. Banatstrasse,Banatstrasse,Moosburg an der Isar,9178143,,,,,
9418,Moosburg. Albinstrasse,Albinstrasse,Moosburg an der Isar,9178143,,,,,
9419,Moosburg. Isarbruecke,Isarbruecke,Moosburg an der Isar,9178143,,,,,
9420,Oberau (b Garm.-P.),Oberau (b Garm.-P.),Oberau (b Garm.-P.),9180126,de:09180:42936,4435333,890659,47.55926956,11.13929735
9421,Volkmannsdorferau. Malerei,Malerei Kieninger,Volkmannsdorferau,9178155,,,,,
9422,Volkmannsdorferau. Kanalbruecke,Kanalbruecke,Volkmannsdorferau,9178155,,,,,
9423,Volkmannsdorferau. Abzw. Isarstr.,Abzw. Isarstrasse,Volkmannsdorferau,9178155,,,,,
9424,Volkmannsdorferau. Abzw. Oberausstr.,Abzw. Oberausstrasse,Volkmannsdorferau,9178155,,,,,
9425,Volkmannsdorferau. Abzw. Uppenbornstr.,Abzw. Uppenbornstrasse,Volkmannsdorferau,9178155,,,,,
9426,Volkmannsdorferau. Schuetzenheim,Schuetzenheim,Volkmannsdorferau,9178155,,,,,
9427,Volkmannsdorf. Muehlbach,Muehlbach,Volkmannsdorf(Kr FS),9178155,,,,,
9428,Volkmannsdorf. Abzw. Thulbach,Abzw. Thulbach,Volkmannsdorf(Kr FS),9178155,,,,,
9429,Volkmannsdorf. Eichenstrasse,Eichenstrasse,Volkmannsdorf(Kr FS),9178155,,,,,
9430,Eschenlohe,Eschenlohe,Eschenlohe (Loisach),9180114,de:09180:42824,4439042,885976,47.60174429,11.18792496
9431,Volkmannsdorf. Kirchfeld,Kirchfeld,Volkmannsdorf(Kr FS),9178155,,,,,
9432,Volkmannsdorf. Stoeber,Stoeber,Volkmannsdorf(Kr FS),9178155,,,,,
9433,Volkmannsdorf. Alte Schule,Alte Schule,Volkmannsdorf(Kr FS),9178155,,,,,
